StudentID,Age,Gender,StudyHoursPerWeek,AttendanceRate,SleepHours,PreviousGrade,InternetAccess,PartTimeJob,SchoolType,CommuteTimeMinutes,SocialMediaHoursPerDay,FamilyIncome,AssignmentsCompleted,ClassParticipationScore,ExtracurricularActivities,StressLevel,PassFinalExam
616,27,M,6.406745294041052,,5.28139647659387,,No,,Private,42.71960359971739,-0.161207881618338,15110.582783845384,6,60.58247688232528,1,,0
617,26,male,19.18180048894901,80.10594737942264,6.426455988742945,61.34978204573365,no,no,public,40.82252050150913,5.489130320710512,15776.047825875092,4,72.45414551846005,0,7,0
618,19,M,19.908209196176287,70.09518290789829,6.259459878432754,82.01494781924714,Y,no,public,65.75594976667264,7.462997822055497,30824.55328133126,10,71.65285262788144,4,2,0
619,23,Male,12.917055476480057,90.48242630303803,6.996276956923366,80.18871180440122,Yes,Yes,Public,28.077302971176373,0.35824328924536486,-5768.130847885706,16,64.77190899979247,2,8,0
620,27,Female,24.629947693181336,86.31459416584084,8.676502157197003,79.9580502102757,No,no,public,40.771258006502045,,23164.790678103538,,102.07455409319196,1,3,0
621,17,Female,13.949610890772313,87.380282719892,7.819125561706105,75.01619031356941,Yes,no,Private,70.32067096616137,3.002219889374586,20274.174513601778,1,51.68610263352572,4,6,0
622,18,M,15.879035174300796,72.1094773599863,4.883935884522863,79.14772890788791,Yes,Yes,Public,26.221896546445983,-0.08886769649648851,6553.036326095038,18,42.27620883685431,1,2,0
623,27,Male,13.788497230012913,47.69985620193133,8.564744675029306,91.04339108308596,no,Yes,Private,37.17723044255533,3.9857679437037397,,1,71.61988820741924,1,7,0
624,16,M,15.109053333070273,96.45729067630543,6.969698210019733,72.14905742957986,Y,Yes,Private,20.82679248313977,4.667206409674697,23806.015934652256,13,60.9544510538325,2,4,0
625,,FEMALE,7.326074391733587,72.81743815987394,7.530598693788375,,Yes,yes,public,36.23130349441147,1.7977468946623063,24717.1138508592,0,35.17908279863757,4,6,0
626,28,Female,,67.0583635393532,1.0,64.1387370081859,N,Yes,public,23.29674277793538,5.331833040510446,-1214.6245043595918,15,75.63790187360645,0,2,0
627,18,Female,26.161535442574806,90.4021836787099,4.832629625729673,66.31739038401668,Yes,Yes,PRIVATE,50.7020135523702,-0.3335268135783953,30931.11529483551,14,73.62675179341134,4,3,0
628,26,FEMALE,9.071270561771705,74.11981040121306,6.446261631940305,75.97813293093307,No,no,Private,37.20978288547093,0.010487707100711674,,17,86.83429770212732,4,3,0
629,20,Male,8.06025355380585,95.89904576069932,5.7028181729611775,86.03933546701907,Y,No,public,20.9690411002656,3.2731947911775046,25492.541974025407,,61.65965412764171,0,4,0
630,27,Female,-0.07373079522600356,89.25508924365046,4.148210861951816,72.43719175748427,Y,No,Private,47.608515466875076,3.0507705559445433,25928.59024545829,10,42.114681766085255,,,0
631,18,F,10.527267766173484,,7.0200649664073795,,Yes,yes,PRIVATE,37.69499058307381,1.5668530231517896,12986.423315045657,16,55.92511908616198,4,6,0
632,16,F,5.738371446147511,59.51066433199199,10.267334827376636,70.93114755495625,Y,yes,Private,49.292281658351826,4.619188871943772,25283.679618812403,12,41.17227495988009,0,6,0
633,16,F,26.494106120954584,98.179159780796,3.739883383241371,69.65243329155678,No,No,Public,17.78506058078377,4.0617886284318985,16916.054072701136,11,92.45133943623537,1,4,0
634,23,male,22.068719625398437,83.91875796850785,6.451579083425795,77.94971455708821,No,No,PRIVATE,40.53236618372992,4.716278141868032,3428.982565294744,1,85.08702367331459,1,8,0
635,25,male,10.182947583755933,74.46084291130695,7.46081440261216,60.027423548213555,No,Yes,PRIVATE,46.60012541967063,2.7537271292954646,29341.935404222233,17,89.2500159910704,0,5,0
636,26,Male,92.30115191223048,82.15082701013377,6.684617302484272,87.80939576666728,N,no,Private,28.64933764646395,4.205160535956682,13799.640295870082,9,79.99692561378102,1,,1
637,27,FEMALE,21.87235840894116,53.356471506525196,6.33030792122639,,no,Yes,Private,16.114959095477733,2.108699393940011,13164.052298095565,11,48.993658537473486,4,7,0
638,28,M,12.726180315439642,86.12979217221006,4.551175454831263,82.21903485438142,Yes,yes,public,34.37588756944409,7.107637380173191,16775.47305570622,16,63.93955033347705,0,8,0
639,28,Male,-2.49584000411501,64.55942737726893,6.849180114410245,62.30001402606124,Y,No,Public,53.42172940671393,1.3749084597560284,22177.893802619103,13,81.88745637219122,4,2,0
640,27,M,,2.0,5.36485403447611,81.68840130546218,No,yes,PRIVATE,51.88895495951085,7.210594858916624,19541.83671342318,18,44.50922387469725,3,1,0
641,29,,,57.16461220673163,3.2151174425321702,81.71944607814497,Yes,Yes,PRIVATE,28.573573478666347,3.069775894178817,,12,76.6114488391657,2,6,0
642,17,male,3.4822087713017567,96.69032562484888,8.291888330770597,78.84202072005897,Yes,,PRIVATE,15.753718454353361,0.24897822086251464,,2,81.67462343323812,2,2,0
643,28,F,22.15799302406748,70.56104909460817,7.937578729763064,65.05571478200207,no,yes,public,28.532304194756414,5.736158700977202,14060.909036554123,7,103.94841292941028,2,8,0
644,18,FEMALE,32.07826684437491,103.00591564874749,0.0,77.49548189598077,N,no,Public,27.972835239021315,3.2518027767899182,19072.02342142773,4,84.333040386421,0,5,0
645,17,,24.68990972957363,71.96297805421554,6.843612032308554,63.16943815265611,Y,yes,PRIVATE,41.69670174957166,4.7022481967604755,35183.098341269644,11,,3,2,0
646,18,FEMALE,18.947363840366517,54.3896306361058,8.111477019073343,72.47236744903815,N,Yes,PRIVATE,33.42497745643818,5.447711837085187,19089.499692689937,0,70.42701610474414,2,5,1
647,22,M,19.163280391657,63.25213340077011,6.836509485167124,85.29413100955325,Y,no,public,23.70103682394287,3.6759111082900504,28681.778109293053,15,78.14868865861311,4,2,0
648,16,Male,20.973908911462154,98.53717430010408,7.856026332141972,82.96701927070742,No,yes,Private,51.56394600891002,1.8155183103743708,20308.44135027454,11,79.15726795860805,2,6,0
649,25,Female,20.312500128507356,77.66152733095,6.053776698689225,75.15182942540433,No,Yes,PRIVATE,37.106388011672514,4.951426755338501,16130.730900499453,16,,3,8,0
650,23,Female,16.96833996778563,71.77569055264098,8.46797560786092,65.25193424077158,Yes,No,Public,41.53123479096411,3.001511014909191,18026.204607084477,8,73.20155324250804,4,2,0
651,28,FEMALE,15.729407727663132,,6.981178588899025,81.45587712174193,Y,no,Public,9.125218488030992,4.3717156372168375,18652.64230376895,12,30.329561586858823,4,6,0
652,,F,14.561848104703342,87.52674104251318,6.7910779154088114,75.19381237698025,Y,yes,Public,-1.363973060459287,-1.3074611475829228,24829.16591168591,3,36.19266688512407,0,6,0
653,25,F,9.722247877933267,96.76098223853691,4.594908366931952,51.79684401769577,N,yes,Public,,3.893963434019704,30996.890140612435,3,70.63096109304477,0,1,0
654,25,FEMALE,13.035274461932582,101.7274884483939,6.930433781452563,82.82629826316519,No,no,public,27.791848615898363,1.7228283497099397,22877.44678149057,14,77.1785899756722,1,9,0
655,29,male,3.1493023006323018,74.60347031316371,,74.75767166130308,YES,Yes,PRIVATE,43.645340264207135,6.306619274357061,29496.621429934043,9,,3,8,0
656,17,Female,14.31162261243675,60.10928470876942,5.542575910207258,87.02451247983072,,yes,public,-0.13370305610946787,4.2461746957781905,12281.682098962516,5,86.40737837406692,4,4,0
657,18,male,8.079862249943577,73.79802258315085,5.2769365575258185,64.04729481157196,Y,Yes,,58.89278096557981,3.479715491698593,16682.955929487754,2,92.7925737548104,3,,0
658,24,M,7.274874779489604,83.9042075987433,,43.23296186803999,no,no,Public,37.55849040155189,3.972619986700443,14205.579726338667,14,82.08916337249904,2,4,0
659,22,Female,16.25925905807435,65.54361610684083,9.687157104525443,77.79083858345186,no,yes,Public,55.40442489424865,1.0031182942465635,22515.55672699882,5,69.5992058109504,2,8,0
660,19,M,24.744016004412195,65.64273627657435,8.497008592982604,77.91563676681973,YES,No,public,21.71044876288807,6.246513381056108,17128.33291856469,10,74.59387039924344,1,2,0
661,25,Male,21.42821624201619,85.15681822324828,9.380551253216392,58.093283723935485,No,No,Public,42.55789901258736,6.982740836833809,25838.183496273563,1,71.69315948895752,4,2,0
662,20,male,,79.27021472644323,4.665657470666654,65.21500454133394,No,No,PRIVATE,36.277938949561815,,12551.986306940467,1,73.20972695961146,4,3,1
663,17,,8.072603044007638,80.4919549311738,6.6068806248663385,102.55217743719902,No,no,Public,47.26529469581831,6.180807137147277,20344.247786570253,0,54.63779607587014,1,4,1
664,28,Female,21.585398315917512,68.62256997949896,4.559738562193856,71.94389385846196,N,yes,PRIVATE,31.493129486004243,1.8617036026549323,25494.86328809805,10,64.41087764316046,2,6,0
665,26,male,8.122588245231832,76.54398928691349,5.456457684204404,82.30958976376216,no,no,PRIVATE,42.09822813511383,1.4057728675500385,3477.5777996751167,4,70.89368684995249,4,,0
666,28,FEMALE,,66.13650283597543,5.122809524875137,68.49340172631616,No,yes,Public,51.532929781568,3.0818494974578456,36973.05045864163,,75.0572407676165,3,7,0
667,23,Male,18.850364693171862,93.3529761668718,8.359376009662341,54.09697101146843,no,No,public,25.23235559162337,3.8698820767357973,17734.784920960996,2,78.84321794473237,4,6,0
668,19,Female,8.221588815954552,,5.90565548284736,73.29741753204094,YES,No,Private,38.63366348734475,2.212026637513759,3799.680690590616,19,55.023326210275144,2,4,0
669,24,M,15.737628543021719,52.307182066428595,8.102569000541024,72.34395439713894,Yes,Yes,Private,6.682066441664773,4.075536380736968,21264.75118861429,4,67.40838820719813,4,9,0
670,20,Male,5.661821535572569,66.05733709711384,7.406181334382777,71.00121761331629,N,no,PRIVATE,45.537545285950365,3.612778964146828,20267.547743785206,19,65.97353234221389,4,7,0
671,28,F,10.790426492341505,57.55206117364881,9.955458128157183,73.85359164493607,Y,no,public,64.31993815193735,1.0033864494178901,19344.844963420055,8,99.39235835140167,0,1,0
672,24,FEMALE,17.23847353899776,70.24964098389653,4.280833665290414,77.64268271645636,YES,,Private,16.33345928376957,4.037586034903443,27929.52890341333,18,73.7464181242213,4,8,0
673,19,Female,,,8.388849859680198,73.49883048746193,no,No,Public,33.62928109358085,4.727056485043042,25979.559771416447,4,80.10639398075423,1,4,0
674,25,Female,18.083323165722792,58.255321704522046,8.219661305601091,62.35993832052636,YES,No,Public,48.207219513711706,3.342938635180782,22383.00952819076,11,,1,7,0
675,20,Male,,66.1721028031203,5.039931742959448,,Y,no,PRIVATE,35.471262101998256,5.305296206523385,23601.245071573183,11,82.80727750952116,3,2,0
676,24,Female,18.867429680920033,64.94063941877752,8.01070000470974,55.50628244677577,N,yes,public,37.476493272398386,0.5651924130060961,19165.132404495307,15,39.48173510882948,4,3,0
677,23,FEMALE,16.56739893845263,83.10900994098417,7.004217444539343,54.496425427158,Yes,No,public,29.13500837714542,3.9359008442637036,,6,67.32656882973198,3,1,0
678,18,Male,24.548983009816908,81.04016505554375,6.158785610069888,82.39180494701569,Y,Yes,Private,28.57771620368128,0.6594385872064503,8166.431853137867,13,80.16986345544474,2,2,0
679,16,M,15.87657151853535,69.1739366999412,5.264096769542,80.07020272135357,N,Yes,Private,33.69958769621933,0.771837283533825,21117.213393727172,8,71.9522366268246,2,5,0
680,18,Male,11.99416121212323,82.65231308209097,5.421335822826221,74.42604634925964,no,Yes,Public,35.625071332090336,1.73813833252442,20520.19704951024,14,44.98025967269797,0,2,0
681,19,Male,15.856082521225986,71.79979873119102,9.57471814367889,61.04551495244928,Y,no,PRIVATE,17.278381076340352,1.1158796328515102,26506.243248516745,10,54.34856765905892,0,,0
682,17,M,18.803086203254715,75.9251733451092,6.501024228436224,,YES,no,public,34.00967021080957,1.9040083625177244,13249.168980600807,3,56.6825301900418,4,6,0
683,16,F,15.34202049227993,105.10178135447805,7.673195002297189,72.37253252313496,No,no,Private,58.5280090806399,2.5716993785776223,6050.619180827711,10,74.92347065034427,4,,0
684,22,FEMALE,15.284141838427177,100.10691577685522,5.313650927498671,59.041060314258864,YES,no,Private,28.71299309616643,4.674308972662769,21254.584128785544,8,73.51216462092249,3,3,0
685,23,F,10.086058185352712,60.506281446086035,5.330220580667541,,no,Yes,PRIVATE,16.441175256880584,2.357681922588595,22249.843937748832,5,92.85756158036094,3,3,0
686,22,F,10.359693577143362,92.44598626818762,8.122977213874913,81.5233033817668,Yes,Yes,PRIVATE,32.7287589802036,-0.17125141353918538,31916.795275581193,16,70.18926718541165,4,7,0
687,29,F,5.181763097402145,92.17094831737388,4.475635682672702,89.27305364289217,Y,no,Public,24.28080781813555,5.280135692990321,9837.103629399311,8,73.05345774502112,4,4,0
688,20,male,27.247037202308576,62.776050668710724,5.877179348142093,70.8056524734145,Yes,,PRIVATE,14.924872620170909,1.3258197327699208,29237.550133733763,5,49.945449412317316,0,6,0
689,27,F,6.292957352261004,92.2816646563229,6.551041116608348,82.56488354316099,no,Yes,Public,37.087526925989316,2.8825591457907427,38939.31491221697,,67.66256070258777,0,8,0
690,16,male,10.149663615428649,103.06897877618829,6.667058902760079,55.859399294125325,Y,no,Public,24.345769442733832,3.893073013881423,16977.880899820182,3,104.1007734647863,0,3,0
691,22,M,9.97114914101562,63.16182790633379,6.231360072475765,81.59451241113612,N,no,PRIVATE,25.629287497200878,3.3992208368055654,9672.462244054208,19,75.13166556925002,4,9,0
692,28,FEMALE,21.264470638611087,,7.093729671643885,66.9605158527252,N,no,PRIVATE,,,16744.20506901303,10,61.60170587022776,3,9,0
693,22,F,12.935352251955806,95.26492200265254,7.5392836337267175,78.0734561670797,YES,no,PRIVATE,12.002381069564983,3.9580062867855177,20112.039738971045,2,76.23299646198392,1,3,0
694,24,Female,23.734194508716136,84.07242966238472,7.601956318188995,72.52247581760291,YES,No,PRIVATE,8.876455246233128,,24510.30300005532,17,85.62916224403233,1,6,0
695,18,M,10.28556563029292,88.27214412859286,5.02129428699826,88.20414009783835,no,no,PRIVATE,45.06308291752897,7.357124347983324,15268.84216129562,15,77.46691898529038,3,5,1
696,24,male,16.952959135566616,85.10883824600745,6.073767353106804,66.25564351660081,N,Yes,Public,6.037495989138755,3.3886669266764664,32441.588273178735,15,82.47372884864552,3,4,0
697,29,FEMALE,9.1525706271817,85.86043881392216,8.292144292815406,81.27606297561832,,Yes,Private,20.34983457038968,2.7053195467569875,11083.741479935507,11,84.38977518965253,3,8,0
698,16,Male,30.01604389441372,60.102918075333754,7.841970781360809,72.20492536703466,N,Yes,public,8.002406969173435,4.927850846111141,6086.358782617599,13,72.35212798145653,0,9,0
699,16,FEMALE,6.68681106679341,95.70976559932173,4.440710822778405,73.41694521990337,YES,,public,27.707952997267515,3.4989018918601444,28853.68339429854,8,74.93584670381574,2,9,0
700,29,FEMALE,17.16874497158919,,7.027219850528303,73.1614610684079,no,no,Public,41.42088121476748,3.798456385878654,1803.0317503504048,6,61.026200883528595,4,5,0
701,19,F,19.436438166524688,76.55913883897958,3.532662125937785,66.54326895505886,N,No,Public,36.68506923098565,7.984367997201374,18366.96184901827,13,60.85789561525539,0,5,0
702,24,F,17.896593682160486,79.34784575279207,6.570402353090555,74.85901034093328,,yes,Private,70.87810084185926,,44941.44903366438,19,68.79255206493285,1,3,1
703,21,male,13.702986387856042,57.03338746166417,9.346650525118966,74.37351777878179,N,yes,PRIVATE,51.30373426683501,2.364478211965208,19903.65157632055,,50.13414002915373,4,9,0
704,28,male,14.091255101866016,87.71382134026753,5.078160924096521,77.41240248406729,Yes,yes,Public,21.03263224765098,3.2331570240249277,11033.858794430003,9,75.53297382112805,3,1,0
705,26,F,15.306680303853767,88.58086162571216,5.248515431762627,75.84505145692863,N,yes,public,17.04417492760384,5.143031871162077,19540.82028970565,10,58.055636264790806,1,3,0
706,18,F,13.97098598860058,79.06713474501034,7.646044672359289,82.97994549612237,,Yes,PRIVATE,75.60031911463253,-0.013068060380798219,19593.59369104373,,72.68383577663832,3,7,0
707,16,Female,21.747153817564367,96.86530039805754,4.185797727185531,84.23508616047368,Y,no,Public,50.93858008600044,-0.9311117829530104,21285.199522824933,18,77.75859080021033,3,7,0
708,19,Female,,74.98884153530089,5.550867455172441,64.49376678172199,YES,no,PRIVATE,43.84054410904358,1.8257694587597049,25298.103857276958,18,50.24906891421289,3,5,0
709,27,M,11.097557504945165,88.469088888404,7.394661706372629,,YES,,public,36.12277718323427,-0.2678459181185744,11687.110653058086,,76.15095951244012,4,6,0
710,28,F,5.411379142946455,64.70503491961827,5.548571228465895,63.13663572890145,YES,yes,PRIVATE,39.102823512125255,2.150337304948723,33500.38444189435,5,39.0209229412495,1,4,0
711,24,Male,14.382025661541217,79.64671773688643,6.146045019183543,80.87855888137734,,No,Public,12.768900867763609,4.004999392258581,21960.914274980943,7,78.8302620479072,1,8,0
712,18,Female,33.05796536358023,77.38468613145746,7.616278565472552,81.1973878470287,No,No,Public,37.35558755295152,1.2185022728954729,,0,79.03881143293268,3,4,0
713,,male,9.374278024211884,83.37961883061412,7.132319125304842,55.88683108337496,No,No,public,36.06847096188522,0.14634684643731521,14974.804801954859,7,80.05492012222072,0,6,0
714,24,FEMALE,26.47381763810847,74.45709606749962,6.900227594443103,75.9297924652941,Yes,,Private,21.4379173534778,3.138674323430696,30291.05709596427,4,75.15663591285828,2,5,0
715,22,M,26.743905698535084,78.02791106492498,5.991316581094942,70.31503886639685,YES,no,Private,26.92210319647282,4.7250869692303406,17943.580729495483,9,62.22736328946431,0,,0
716,27,Female,11.124882308044038,92.3907075716226,,67.41234742064626,No,Yes,PRIVATE,57.72764590165333,-0.3899468770332253,22220.420107948252,1,62.76003562297676,4,3,0
717,29,FEMALE,18.982881554296927,73.44853644142674,6.314400979850365,88.50852330699006,Yes,Yes,Public,,4.640464796611968,12535.151382503125,3,60.75816002852495,2,3,0
718,19,FEMALE,,55.90134348891981,7.1867084148886775,68.46320859362581,no,no,Public,66.06756953799666,4.634612407476652,12024.546988782986,1,85.44598418065912,0,7,0
719,18,Female,12.34610581308759,106.24375856308131,5.754601962323033,66.9362307088195,YES,No,public,8.889808452689248,4.908170204313256,,14,95.36035756193446,1,1,0
720,25,Male,13.574937479283468,100.72181118035729,6.226146538430688,75.75694940005093,,no,public,27.16804720661378,5.4369604297433725,16451.145358340913,19,71.26643833276523,0,1,0
721,20,Male,10.928233602359494,60.616059573415725,5.015063311171979,81.85589746298416,no,yes,Public,11.790821731296216,7.404027849319232,13169.415299964983,9,55.17760433031134,3,1,0
722,20,M,7.8967028851499315,9.0,6.447488584990646,73.58351413989872,Yes,No,public,16.858663191622483,,14854.533263783756,1,65.8291657455143,4,6,0
723,18,Male,10.45505718453795,72.45537844172985,5.283498704556733,86.66370545669253,no,no,Private,22.576914415110544,3.219143160155716,25591.62457373937,5,84.68508146559712,0,4,0
724,27,M,6.432418132664203,83.9523082299659,4.82893032475701,80.30975661964091,Y,Yes,Private,39.729644401558865,,,13,78.30920898802793,0,6,0
725,24,male,15.238584277814583,84.4133619352024,6.887991721783083,53.2178868026857,no,no,PRIVATE,39.002392566205806,3.0039536895116217,19058.760547182686,,70.50902449853326,2,1,0
726,19,Female,9.610187382589508,76.48388299525517,6.819109663786491,69.70533036492992,Yes,No,public,24.81064520558592,6.065746711272624,20120.222002296778,1,66.03533607679555,3,4,0
727,26,FEMALE,16.636501382535233,68.24351501620406,7.6743106024228585,69.38157900648301,Y,yes,PRIVATE,1.5830066399512717,0.3099710321386624,4661.208911917609,13,44.67334015879999,2,4,0
728,20,M,4.108730476574609,69.64188421525611,5.853311645637351,79.79360953429422,Y,Yes,public,57.16539309548229,1.277900655668849,8230.988757011855,12,66.77681386849419,4,2,0
729,19,Male,17.3161616255012,66.25712126778136,7.112079270255133,,no,yes,public,30.713529259454656,5.754361873009122,22690.2231139805,1,64.18559541158815,4,1,0
730,20,M,20.834702731262475,67.52266687654333,7.3261963584104945,100.49009708717722,Y,yes,Private,18.25564744548291,5.04007301380418,14103.765110778422,8,63.682202628668826,3,8,0
731,,F,1.0438505019998114,78.99232564925967,7.1671607117473926,80.3102609489421,,Yes,Public,39.12396171605131,2.273736706365844,28453.799290243347,2,74.22436183405048,2,6,0
732,24,M,17.618395988933006,69.26360016333872,5.261519475796787,76.4887680391769,YES,no,public,38.06667755784761,4.70880400224144,27734.456834004355,14,96.25679267695713,3,4,0
733,22,Male,23.593682947313045,90.2307809856893,6.724045223406783,86.81567716419147,Y,,public,30.159853025000523,3.6824316849840666,25753.3493308435,2,70.29678045523266,2,2,0
734,28,F,6.532512869161561,102.30869233003891,7.046210444081992,98.43654052812624,no,yes,public,37.22796523462257,6.000549218001976,34558.17429850078,11,78.97446620037361,1,5,0
735,20,F,26.708006707863923,71.29920137944936,6.510767700361913,83.70746644588404,YES,no,Public,17.674552393879726,3.149019187653545,19335.285378054534,5,69.08968311879141,3,9,0
736,25,Male,17.933133065562316,83.59106750803066,3.3702835124433728,84.4881309647162,Y,No,PRIVATE,46.39869264764725,5.051264227745165,25191.055407230713,18,69.08411321940308,4,7,0
737,25,F,,87.495276654544,6.74073443596022,76.30690024464383,YES,yes,PRIVATE,20.046993578646948,8.28402382098524,15324.792187231751,16,87.11144515096397,2,4,0
738,22,Female,14.609616456396058,87.08003406378911,9.818796559095864,73.58474246633051,N,,public,25.916455170448522,4.196198310094933,39618.95930294979,5,75.60539441937007,1,5,0
739,29,FEMALE,18.908288387652057,81.13932901874131,5.959941096864526,70.242045559951,Y,yes,public,44.73202724227363,3.0986563315896873,35869.069219488156,18,81.68425512548554,4,8,0
740,25,Female,15.532037739886881,91.14023627539584,5.407884353217018,,N,No,PRIVATE,53.05938447515351,4.444893970441958,20095.043476142335,16,88.59779014130089,2,5,0
741,20,Female,18.771291947124585,87.23373429020985,,68.12985900300502,Yes,yes,PRIVATE,58.78661852069508,2.26943828359223,23092.68983924154,15,75.44340970705008,1,6,0
742,18,Male,8.555284848444437,61.43506366509053,6.9685673156998575,61.494440356570166,Yes,no,Private,50.836973576998574,,30874.38079491845,7,73.66843361833806,4,6,1
743,22,Male,16.185525768252546,93.03734096583909,8.289102748124622,74.24128549314976,no,no,public,30.13891724297327,3.360142075391963,18822.883961487143,18,,4,,0
744,28,FEMALE,5.1039985216651385,,4.613197766136668,58.153324227736135,No,no,PRIVATE,11.88450396349306,2.4541333595489743,,7,60.267163936241964,1,5,0
745,26,M,14.221417570559097,68.55070843732128,7.5970703788624885,76.90916524143711,N,no,Private,56.0758337840434,1.3286219899599276,26991.918008055058,19,60.52424572817079,4,1,0
746,26,Female,8.672646509746471,80.56906753171403,7.385633091877195,74.63669391957659,N,yes,Public,55.560439833574634,5.194440383212877,20627.513968669362,14,58.61861662066019,2,4,0
747,17,F,9.851290401871633,90.24993489216604,6.286780194589181,76.46935298386688,Yes,No,public,24.920357699697565,4.734374825655477,21463.955597162083,,62.64105966897164,2,3,0
748,27,FEMALE,23.652652226473062,76.86029270630958,7.008030976882535,69.77868429980008,N,Yes,PRIVATE,48.817835567368405,2.0052912571718133,13325.829255456276,2,52.19639080276117,4,2,0
749,24,Female,22.639170844159885,96.09467071649019,8.044186222397535,105.76860370180503,No,no,public,30.01733309103892,4.152902690244845,6258.62281309283,15,45.154035604058336,0,,0
750,25,M,19.26396684635024,115.45808741929042,7.808473070042675,88.60115900180313,YES,Yes,Private,,-0.017111936425712848,21889.13927903281,2,,1,,1
751,25,F,7.353810647291947,68.21020951047527,4.785471031889407,62.55457499915277,YES,Yes,,27.27703006394327,3.3699411501463126,27239.696331953597,0,34.7172567078279,0,,0
752,27,Female,12.785140852136387,59.28433095269338,7.730237280133227,77.32868087426898,No,yes,Public,64.67976931322755,3.905512704153389,18193.546007391666,7,74.2585323468835,2,5,0
753,16,male,23.491683899854284,84.55727893407314,6.402967092451222,68.91993857062677,N,no,Public,46.79180821397368,,31491.436156470932,8,71.48129428056954,4,1,0
754,28,FEMALE,15.992018395479333,90.82343757689215,6.6093111470232735,64.85520273292586,N,no,Private,61.9631726702898,1.4583623945426212,14368.669396675643,11,81.11680699920404,3,6,0
755,21,Male,31.23530677987186,76.53700439232847,6.6097954865025415,61.599279288760656,N,,Public,28.04304095525181,0.44329474239535127,,17,56.01237880605677,3,6,0
756,22,Female,17.7532248757606,101.79890994981551,6.2746355168026104,79.32216690759253,no,Yes,Public,,1.2091440781499165,19462.15754243095,16,77.48385948094574,0,8,0
757,29,F,16.34434381543022,59.92091300415127,8.287561245660598,68.18619764930426,Y,no,Public,20.46081202483452,0.32686299937016017,19339.259397189675,7,57.871609153931466,0,,0
758,,F,12.83618475058249,90.39377934547417,6.3744230602261815,84.67826024025204,No,no,Public,47.65983878178795,5.673314715517966,26159.74985068178,19,81.61192806447208,0,9,0
759,23,FEMALE,15.934786333475977,70.9120876886166,4.820680807425247,84.9378221453044,No,No,Public,48.48562299255687,6.097278590048074,13800.297407488122,,42.67135165664838,2,6,0
760,25,FEMALE,13.932711145336192,105.79066859310944,5.909705216045407,88.7391438521145,No,yes,Public,70.95535877301779,3.6404331558976577,30944.753894519185,6,66.44056513339228,2,1,0
761,24,F,19.956760736820133,109.88773029752177,6.768042075215713,66.47613233925897,No,no,Public,42.23059695829474,5.442589891370297,35735.33570006603,,64.01342907181142,4,9,0
762,17,F,21.696916217562087,68.50015118324978,8.343822176445576,79.7536561069201,No,no,PRIVATE,45.8614130375914,,19686.847784253267,9,81.95425273351135,2,8,0
763,26,F,9.498073776444354,71.7566429613713,7.40464202742325,81.32454216642302,N,yes,Public,27.937544352443275,2.809776704598468,29997.68336147455,14,81.73004456717013,4,,0
764,25,Female,5.681369325095554,92.89381830469702,5.224197081879434,70.25821824896035,no,yes,PRIVATE,43.12069058952858,2.3339247618924768,11548.02343499792,11,88.28231437310563,4,8,0
765,17,F,2.1465623882769247,74.19304025315728,10.227784875018337,67.28228042607125,,,public,29.301631869686243,2.379218017244869,28601.77232945533,19,39.786264768622985,0,7,0
766,20,Male,18.555939288387805,79.31883173101643,6.897162966466969,91.09520665775973,N,Yes,Private,36.737911382629996,-0.09560311261806254,28378.2112684757,16,92.44317034123407,3,5,0
767,28,F,7.276433756782884,80.38082630813615,8.413086106998522,77.27495875732053,N,Yes,Public,37.61773492318693,3.5285095272146783,26907.498241519028,,56.11572155407837,,6,0
768,20,Male,-0.07023415066738004,51.204902657035156,6.272428349634156,81.35967750711738,Y,yes,Private,29.71542689976244,2.9193321795719127,19875.495289037648,13,95.62152040417284,2,,0
769,21,Female,17.720050231716748,79.79243380858644,7.300038867058174,66.77923988172073,Yes,,Public,35.9441764481299,4.490721448155751,,14,103.3556313214375,,9,0
770,18,FEMALE,32.450996622029535,69.6540833890374,7.759202756777607,62.80715533477806,No,no,PRIVATE,29.370572454298692,3.1870469928772196,14866.182850782965,10,87.86617652649012,2,9,0
771,23,Male,14.957503619220747,72.60315766400342,8.327292067631383,69.30550225507889,Yes,yes,Public,29.304033124492413,2.6745925968618165,14992.671858523183,11,57.140624895144256,3,1,0
772,28,Female,20.869435421161494,101.65448005203221,8.086052458067337,73.75978612610002,no,,public,51.14996977253408,1.2576139399847386,12173.960495516181,19,51.33282957076881,2,9,0
773,16,F,15.572805509832955,61.152396585811154,7.808295500109467,64.3577999318265,YES,yes,Private,37.63120462739617,,20977.94403637653,15,59.42123034782003,3,3,0
774,21,Female,14.307772427662002,92.19807780121965,6.027369903208837,74.90155191349616,N,No,Private,40.20599408300416,4.476474461632324,16648.292435830124,19,78.55686351707398,1,,0
775,19,F,21.43353538091438,75.81555604502287,5.642380937065908,58.114948119315,Yes,yes,public,13.140428465216964,0.7133220178322786,13403.103921879825,17,54.05015916644461,1,4,0
776,16,Female,12.96807819067944,75.80359747256249,6.998911265486297,63.79952577530128,Y,yes,PRIVATE,41.35187497745585,3.1749475073614786,11529.598814017441,9,42.12351636620559,4,4,0
